218.813	-25.1683	
218.814	-25.1726	
218.816	-25.1769	
218.817	-25.1812	
218.818	-25.1854	
218.819	-25.1896	
218.821	-25.1939	
218.822	-25.1981	
218.823	-25.2022	
218.824	-25.2064	
218.826	-25.2106	
218.827	-25.2147	
218.828	-25.2188	
218.829	-25.2229	
218.831	-25.227	
218.832	-25.231	
218.833	-25.2351	
218.834	-25.2391	
218.836	-25.2432	
218.837	-25.2472	
218.838	-25.2511	
218.839	-25.2551	
218.84	-25.2591	
218.842	-25.263	
218.843	-25.2669	
218.844	-25.2708	
218.845	-25.2747	
218.846	-25.2786	
218.848	-25.2825	
218.849	-25.2863	
218.85	-25.2902	
218.851	-25.294	
218.852	-25.2978	
218.854	-25.3016	
218.855	-25.3053	
218.856	-25.3091	
218.857	-25.3128	
218.858	-25.3166	
218.859	-25.3203	
218.861	-25.324	
218.862	-25.3276	
218.863	-25.3313	
218.864	-25.335	
218.865	-25.3386	
218.866	-25.3422	
218.868	-25.3458	
218.869	-25.3494	
218.87	-25.353	
218.871	-25.3566	
218.872	-25.3601	
218.873	-25.3637	
218.874	-25.3672	
218.876	-25.3707	
218.877	-25.3742	
218.878	-25.3777	
218.879	-25.3812	
218.88	-25.3846	
218.881	-25.3881	
218.882	-25.3915	
218.883	-25.3949	
218.885	-25.3983	
218.886	-25.4017	
218.887	-25.4051	
218.888	-25.4084	
218.889	-25.4118	
218.89	-25.4151	
218.891	-25.4185	
218.892	-25.4218	
218.893	-25.4251	
218.894	-25.4283	
218.896	-25.4316	
218.897	-25.4349	
218.898	-25.4381	
218.899	-25.4413	
218.9	-25.4446	
218.901	-25.4478	
218.902	-25.451	
218.903	-25.4541	
218.904	-25.4573	
218.905	-25.4605	
218.906	-25.4636	
218.907	-25.4667	
218.908	-25.4699	
218.909	-25.473	
218.91	-25.4761	
218.912	-25.4791	
218.913	-25.4822	
218.914	-25.4853	
218.915	-25.4883	
218.916	-25.4913	
218.917	-25.4944	
218.918	-25.4974	
218.919	-25.5004	
218.92	-25.5034	
218.921	-25.5063	
218.922	-25.5093	
218.923	-25.5122	
218.924	-25.5152	
218.925	-25.5181	
218.926	-25.521	
218.927	-25.5239	
218.928	-25.5268	
218.929	-25.5297	
218.93	-25.5326	
218.931	-25.5354	
218.932	-25.5383	
218.933	-25.5411	
218.934	-25.5439	
218.935	-25.5468	
218.936	-25.5496	
218.937	-25.5523	
218.938	-25.5551	
218.939	-25.5579	
218.94	-25.5607	
218.941	-25.5634	
218.942	-25.5661	
218.943	-25.5689	
218.944	-25.5716	
218.945	-25.5743	
218.946	-25.577	
218.947	-25.5797	
218.948	-25.5823	
218.949	-25.585	
218.95	-25.5876	
218.951	-25.5903	
218.952	-25.5929	
218.953	-25.5955	
218.954	-25.5981	
218.954	-25.6007	
218.955	-25.6033	
218.956	-25.6059	
218.957	-25.6085	
218.958	-25.611	
218.959	-25.6136	
218.96	-25.6161	
218.961	-25.6186	
218.962	-25.6212	
218.963	-25.6237	
218.964	-25.6262	
218.965	-25.6287	
218.966	-25.6311	
218.967	-25.6336	
218.968	-25.6361	
218.968	-25.6385	
218.969	-25.641	
218.97	-25.6434	
218.971	-25.6458	
218.972	-25.6482	
218.973	-25.6506	
218.974	-25.653	
218.975	-25.6554	
218.976	-25.6578	
218.977	-25.6601	
218.978	-25.6625	
218.978	-25.6648	
218.979	-25.6672	
218.98	-25.6695	
218.981	-25.6718	
218.982	-25.6741	
218.983	-25.6764	
218.984	-25.6787	
218.985	-25.681	
218.985	-25.6833	
218.986	-25.6855	
218.987	-25.6878	
218.988	-25.69	
218.989	-25.6923	
218.99	-25.6945	
218.991	-25.6967	
218.992	-25.6989	
218.992	-25.7011	
218.993	-25.7033	
218.994	-25.7055	
218.995	-25.7077	
218.996	-25.7098	
218.997	-25.712	
218.998	-25.7141	
218.998	-25.7163	
218.999	-25.7184	
219	-25.7205	
219.001	-25.7227	
219.002	-25.7248	
219.003	-25.7269	
219.003	-25.729	
219.004	-25.731	
219.005	-25.7331	
219.006	-25.7352	
219.007	-25.7372	
219.008	-25.7393	
219.008	-25.7413	
219.009	-25.7434	
219.01	-25.7454	
219.011	-25.7474	
219.012	-25.7494	
219.012	-25.7514	
219.013	-25.7534	
219.014	-25.7554	
219.015	-25.7574	
219.016	-25.7593	
219.016	-25.7613	
219.017	-25.7633	
219.018	-25.7652	
219.019	-25.7671	
219.02	-25.7691	
219.02	-25.771	
219.021	-25.7729	
219.022	-25.7748	
219.023	-25.7767	
219.024	-25.7786	
219.024	-25.7805	
219.025	-25.7824	
219.026	-25.7843	
219.027	-25.7861	
219.027	-25.788	
219.028	-25.7898	
219.029	-25.7917	
219.03	-25.7935	
219.03	-25.7953	
219.031	-25.7972	
219.032	-25.799	
219.033	-25.8008	
219.033	-25.8026	
219.034	-25.8044	
219.035	-25.8062	
219.036	-25.8079	
219.037	-25.8097	
219.037	-25.8115	
219.038	-25.8132	
219.039	-25.815	
219.039	-25.8167	
219.04	-25.8185	
219.041	-25.8202	
219.042	-25.8219	
219.042	-25.8236	
219.043	-25.8253	
219.044	-25.827	
219.045	-25.8287	
219.045	-25.8304	
219.046	-25.8321	
219.047	-25.8338	
219.048	-25.8354	
219.048	-25.8371	
